Filename,Avg_pLDDT,Rating
Q7ZA57.pdb,0.88,Good (良好)
H8WR05.pdb,0.88,Good (良好)
Q6EMJ3.pdb,0.88,Good (良好)
Q971K2.pdb,0.88,Good (良好)
Q5APF3.pdb,0.88,Good (良好)
F8WPI4.pdb,0.88,Good (良好)
Q97U27.pdb,0.88,Good (良好)
Q72K16.pdb,0.88,Good (良好)
Q9CID5.pdb,0.88,Good (良好)
A2QR21.pdb,0.88,Good (良好)
Q8RPW5.pdb,0.88,Good (良好)
Q97U94.pdb,0.88,Good (良好)
B1A7S3.pdb,0.88,Good (良好)
Q59478.pdb,0.88,Good (良好)
A9BPK4.pdb,0.88,Good (良好)
B7XBM0.pdb,0.88,Good (良好)
Q2I6W5.pdb,0.88,Good (良好)
Q8TZL5.pdb,0.88,Good (良好)
B0V8W9.pdb,0.88,Good (良好)
Q7B8C1.pdb,0.88,Good (良好)
A0A0N9HMW6.pdb,0.88,Good (良好)
Q972I2.pdb,0.88,Good (良好)
F5B9B9.pdb,0.88,Good (良好)
B1PHD1.pdb,0.88,Good (良好)
P9WK21.pdb,0.88,Good (良好)
O66837.pdb,0.88,Good (良好)
Q72G76.pdb,0.88,Good (良好)
G1JRK8.pdb,0.88,Good (良好)
O28538.pdb,0.88,Good (良好)
Q756Z6.pdb,0.88,Good (良好)
Q46VA0.pdb,0.88,Good (良好)
Q93MQ1.pdb,0.88,Good (良好)
Q9HHC4.pdb,0.88,Good (良好)
A4GXA0.pdb,0.88,Good (良好)
Q9CE95.pdb,0.88,Good (良好)
B8E1U6.pdb,0.88,Good (良好)
Q8KI79.pdb,0.88,Good (良好)
Q9V011.pdb,0.88,Good (良好)
B6JVL2.pdb,0.88,Good (良好)
Q08224.pdb,0.88,Good (良好)
D0VYQ9.pdb,0.88,Good (良好)
Q9P8F7.pdb,0.88,Good (良好)
A0A2H4QH72.pdb,0.88,Good (良好)
B2Z3P7.pdb,0.88,Good (良好)
P30920.pdb,0.88,Good (良好)
Q9YGB0.pdb,0.88,Good (良好)
Q5JIZ3.pdb,0.88,Good (良好)
L8B068.pdb,0.88,Good (良好)
Q153J0.pdb,0.88,Good (良好)
Q3BEM2.pdb,0.88,Good (良好)
P77846.pdb,0.88,Good (良好)
P28629.pdb,0.88,Good (良好)
Q97WW0.pdb,0.88,Good (良好)
Q8TWU6.pdb,0.88,Good (良好)
C4B6T1.pdb,0.88,Good (良好)
Q96YZ3.pdb,0.88,Good (良好)
P0A9C9.pdb,0.88,Good (良好)
P9WMY3.pdb,0.88,Good (良好)
P9WJN3.pdb,0.88,Good (良好)
Q875J3.pdb,0.88,Good (良好)
C0H4F3.pdb,0.88,Good (良好)
P18209.pdb,0.88,Good (良好)
Q6F936.pdb,0.88,Good (良好)
B5LX62.pdb,0.88,Good (良好)
P0C0G6.pdb,0.88,Good (良好)
Q9RWN5.pdb,0.88,Good (良好)
I6Z823.pdb,0.88,Good (良好)
A0A0S3WYP3.pdb,0.88,Good (良好)
Q6PLI2.pdb,0.88,Good (良好)
D8KIT5.pdb,0.88,Good (良好)
Q9P9H4.pdb,0.88,Good (良好)
Q4ZV08.pdb,0.88,Good (良好)
C4PG47.pdb,0.88,Good (良好)
Q9L9F1.pdb,0.88,Good (良好)
B9A1J7.pdb,0.88,Good (良好)
P39460.pdb,0.88,Good (良好)
Q4QE75.pdb,0.88,Good (良好)
D3JV03.pdb,0.88,Good (良好)
B3PM23.pdb,0.88,Good (良好)
Q5Z1T5.pdb,0.88,Good (良好)
Q4U3E8.pdb,0.88,Good (良好)
P41903.pdb,0.88,Good (良好)
Q8IJ32.pdb,0.88,Good (良好)
Q7B8C4.pdb,0.88,Good (良好)
F9VN39.pdb,0.88,Good (良好)
O42729.pdb,0.88,Good (良好)
Q0ASS9.pdb,0.88,Good (良好)
Q57635.pdb,0.88,Good (良好)
Q8J0K7.pdb,0.88,Good (良好)
Q8DVH2.pdb,0.88,Good (良好)
Q97V26.pdb,0.88,Good (良好)
Q9WXN1.pdb,0.88,Good (良好)
Q9UWY8.pdb,0.88,Good (良好)
Q58HN1.pdb,0.88,Good (良好)
S4TYB2.pdb,0.88,Good (良好)
I3QNS8.pdb,0.88,Good (良好)
A0A0P1IZI1.pdb,0.88,Good (良好)
Q5XNQ9.pdb,0.88,Good (良好)
C7F8M0.pdb,0.88,Good (良好)
G8FL60.pdb,0.88,Good (良好)
Q5CYP8.pdb,0.88,Good (良好)
Q97WB7.pdb,0.88,Good (良好)
Q81K97.pdb,0.88,Good (良好)
Q7LXP1.pdb,0.88,Good (良好)
G2QVH7.pdb,0.88,Good (良好)
P28999.pdb,0.88,Good (良好)
Q01651.pdb,0.88,Good (良好)
Q2XQ11.pdb,0.88,Good (良好)
Q5JD38.pdb,0.88,Good (良好)
P11350.pdb,0.88,Good (良好)
H6WSA2.pdb,0.87,Good (良好)
Q8IEG9.pdb,0.87,Good (良好)
Q9KJ20.pdb,0.87,Good (良好)
Q5AJZ3.pdb,0.87,Good (良好)
A0A172SZR2.pdb,0.87,Good (良好)
Q9K2V8.pdb,0.87,Good (良好)
P14930.pdb,0.87,Good (良好)
B7VFD0.pdb,0.87,Good (良好)
P95231.pdb,0.87,Good (良好)
Q97X08.pdb,0.87,Good (良好)
C4MH58.pdb,0.87,Good (良好)
O52766.pdb,0.87,Good (良好)
M1WA41.pdb,0.87,Good (良好)
A9YZX5.pdb,0.87,Good (良好)
P49017.pdb,0.87,Good (良好)
B1VB65.pdb,0.87,Good (良好)
Q8NMT0.pdb,0.87,Good (良好)
Q9AHJ8.pdb,0.87,Good (良好)
O59025.pdb,0.87,Good (良好)
Q0ZS22.pdb,0.87,Good (良好)
Q0PQY8.pdb,0.87,Good (良好)
Q50403.pdb,0.87,Good (良好)
A3E7Z6.pdb,0.87,Good (良好)
Q8U0Z6.pdb,0.87,Good (良好)
Q9WZ19.pdb,0.87,Good (良好)
Q8PUQ1.pdb,0.87,Good (良好)
B8YPW8.pdb,0.87,Good (良好)
P51697.pdb,0.87,Good (良好)
Q6W7J7.pdb,0.87,Good (良好)
Q9HH07.pdb,0.87,Good (良好)
Q81X74.pdb,0.87,Good (良好)
Q0ZS25.pdb,0.87,Good (良好)
A5YRG4.pdb,0.87,Good (良好)
A1R2C3.pdb,0.87,Good (良好)
A4YGF9.pdb,0.87,Good (良好)
I3QNT4.pdb,0.87,Good (良好)
S5M3K7.pdb,0.87,Good (良好)
Q4VRV8.pdb,0.87,Good (良好)
Q97D83.pdb,0.87,Good (良好)
Q9KWL6.pdb,0.87,Good (良好)
O67203.pdb,0.87,Good (良好)
D7GXG0.pdb,0.87,Good (良好)
P23495.pdb,0.87,Good (良好)
Q6YNE9.pdb,0.87,Good (良好)
O34425.pdb,0.87,Good (良好)
I3QNT0.pdb,0.87,Good (良好)
P53848.pdb,0.87,Good (良好)
G0Y287.pdb,0.87,Good (良好)
P43478.pdb,0.87,Good (良好)
Q3BJY5.pdb,0.87,Good (良好)
P33284.pdb,0.87,Good (良好)
D1MX66.pdb,0.87,Good (良好)
P39581.pdb,0.87,Good (良好)
P9WNX5.pdb,0.87,Good (良好)
A9CL08.pdb,0.87,Good (良好)
P07524.pdb,0.87,Good (良好)
E2GHW5.pdb,0.87,Good (良好)
I3PML9.pdb,0.87,Good (良好)
O51799.pdb,0.87,Good (良好)
D2DMF3.pdb,0.87,Good (良好)
Q9AT27.pdb,0.87,Good (良好)
A4YGC7.pdb,0.87,Good (良好)
A7L6C9.pdb,0.87,Good (良好)
H2ESB9.pdb,0.87,Good (良好)
Q6UN40.pdb,0.87,Good (良好)
P19531.pdb,0.87,Good (良好)
G5D7B5.pdb,0.87,Good (良好)
Q9HEM6.pdb,0.87,Good (良好)
B1YBY6.pdb,0.87,Good (良好)
Q4U1A6.pdb,0.87,Good (良好)
A5IL44.pdb,0.87,Good (良好)
Q76KX0.pdb,0.87,Good (良好)
P04830.pdb,0.87,Good (良好)
Q6UB73.pdb,0.87,Good (良好)
I3QNT2.pdb,0.87,Good (良好)
B2ZAA4.pdb,0.87,Good (良好)
Q9SDW9.pdb,0.87,Good (良好)
A0A059Q746.pdb,0.87,Good (良好)
E7FKF4.pdb,0.87,Good (良好)
P9WQN9.pdb,0.87,Good (良好)
P31797.pdb,0.87,Good (良好)
Q93RU6.pdb,0.87,Good (良好)
I3QNT6.pdb,0.87,Good (良好)
A4I213.pdb,0.87,Good (良好)
B3VA59.pdb,0.87,Good (良好)
I7CKJ5.pdb,0.87,Good (良好)
Q5AZ53.pdb,0.87,Good (良好)
Q7KF27.pdb,0.87,Good (良好)
A0A168KIJ9.pdb,0.87,Good (良好)
Q8EEB1.pdb,0.87,Good (良好)
O33830.pdb,0.87,Good (良好)
P56744.pdb,0.87,Good (良好)
B5SU85.pdb,0.87,Good (良好)
B1VC16.pdb,0.87,Good (良好)
A2R1N3.pdb,0.87,Good (良好)
Q6UV28.pdb,0.87,Good (良好)
Q1GY13.pdb,0.87,Good (良好)
Q7URP0.pdb,0.87,Good (良好)
Q9HKT2.pdb,0.87,Good (良好)
Q59495.pdb,0.87,Good (良好)
Q4ZH57.pdb,0.87,Good (良好)
Q6F4N4.pdb,0.87,Good (良好)
Q3S559.pdb,0.87,Good (良好)
Q9YDW0.pdb,0.87,Good (良好)
Q949J1.pdb,0.87,Good (良好)
B0FLN6.pdb,0.87,Good (良好)
Q8TQP8.pdb,0.87,Good (良好)
A8CFB7.pdb,0.87,Good (良好)
B5L3F2.pdb,0.87,Good (良好)
Q9S434.pdb,0.87,Good (良好)
O30126.pdb,0.87,Good (良好)
Q969A8.pdb,0.86,Good (良好)
A0A069AW73.pdb,0.86,Good (良好)
X5DQW0.pdb,0.86,Good (良好)
Q8GQP8.pdb,0.86,Good (良好)
G5ELA4.pdb,0.86,Good (良好)
D3HIF3.pdb,0.86,Good (良好)
H5ZXI1.pdb,0.86,Good (良好)
Q9X4N0.pdb,0.86,Good (良好)
Q8A8X4.pdb,0.86,Good (良好)
Q2WCS9.pdb,0.86,Good (良好)
D2SZY5.pdb,0.86,Good (良好)
P31658.pdb,0.86,Good (良好)
Q5JH57.pdb,0.86,Good (良好)
P33677.pdb,0.86,Good (良好)
Q53I75.pdb,0.86,Good (良好)
Q3HW35.pdb,0.86,Good (良好)
Q96VP5.pdb,0.86,Good (良好)
Q3LGA9.pdb,0.86,Good (良好)
P06279.pdb,0.86,Good (良好)
B8YM30.pdb,0.86,Good (良好)
O50325.pdb,0.86,Good (良好)
Q5W9U0.pdb,0.86,Good (良好)
C7G3B8.pdb,0.86,Good (良好)
C0JBW5.pdb,0.86,Good (良好)
O59072.pdb,0.86,Good (良好)
A8CBH8.pdb,0.86,Good (良好)
Q1H8W8.pdb,0.86,Good (良好)
P54419.pdb,0.86,Good (良好)
B9K760.pdb,0.86,Good (良好)
Q8I2B1.pdb,0.86,Good (良好)
O34360.pdb,0.86,Good (良好)
P26827.pdb,0.86,Good (良好)
Q9YE85.pdb,0.86,Good (良好)
F6KV61.pdb,0.86,Good (良好)
P9WI71.pdb,0.86,Good (良好)
Q9K5E4.pdb,0.86,Good (良好)
J7GQ11.pdb,0.86,Good (良好)
A0A0B5GQL6.pdb,0.86,Good (良好)
O53444.pdb,0.86,Good (良好)
Q8U0Z7.pdb,0.86,Good (良好)
A6LKE9.pdb,0.86,Good (良好)
A5JZ19.pdb,0.86,Good (良好)
Q82L49.pdb,0.86,Good (良好)
Q56265.pdb,0.86,Good (良好)
O66680.pdb,0.86,Good (良好)
H8F9Y0.pdb,0.86,Good (良好)
F1CMY8.pdb,0.86,Good (良好)
Q7X0P2.pdb,0.86,Good (良好)
E7DXB6.pdb,0.86,Good (良好)
Q97YI8.pdb,0.86,Good (良好)
Q59328.pdb,0.86,Good (良好)
B1PHD2.pdb,0.86,Good (良好)
Q5LSN8.pdb,0.86,Good (良好)
O00085.pdb,0.86,Good (良好)
Q643C8.pdb,0.86,Good (良好)
Q79ZT3.pdb,0.86,Good (良好)
P75713.pdb,0.86,Good (良好)
Q3MFY8.pdb,0.86,Good (良好)
W1Q801.pdb,0.86,Good (良好)
Q9KJ22.pdb,0.86,Good (良好)
A0EJ12.pdb,0.86,Good (良好)
H1AE12.pdb,0.86,Good (良好)
Q8KXD2.pdb,0.86,Good (良好)
A7LB47.pdb,0.86,Good (良好)
E1V913.pdb,0.86,Good (良好)
P32783.pdb,0.86,Good (良好)
P30925.pdb,0.86,Good (良好)
Q57936.pdb,0.86,Good (良好)
A2GH85.pdb,0.86,Good (良好)
Q21KE5.pdb,0.86,Good (良好)
W8QRE4.pdb,0.86,Good (良好)
Q8GQE7.pdb,0.86,Good (良好)
Q8GRC8.pdb,0.86,Good (良好)
B0F411.pdb,0.86,Good (良好)
Q2URT3.pdb,0.86,Good (良好)
D3YBH2.pdb,0.86,Good (良好)
A4XHV7.pdb,0.86,Good (良好)
T2M2J4.pdb,0.86,Good (良好)
Q83WC4.pdb,0.86,Good (良好)
L0CM48.pdb,0.86,Good (良好)
X5JA14.pdb,0.86,Good (良好)
Q4KCY5.pdb,0.86,Good (良好)
A7E948.pdb,0.86,Good (良好)
A0A1R1AUM9.pdb,0.86,Good (良好)
C8CCV9.pdb,0.86,Good (良好)
Q4Q0M0.pdb,0.85,Good (良好)
Q3AEU2.pdb,0.85,Good (良好)
A3FJ49.pdb,0.85,Good (良好)
C9K502.pdb,0.85,Good (良好)
P27514.pdb,0.85,Good (良好)
O35002.pdb,0.85,Good (良好)
Q8U0Z8.pdb,0.85,Good (良好)
B0JDP9.pdb,0.85,Good (良好)
O42783.pdb,0.85,Good (良好)
Q4CVA1.pdb,0.85,Good (良好)
Q0KB75.pdb,0.85,Good (良好)
A0A0M4S9Q1.pdb,0.85,Good (良好)
B1ZU21.pdb,0.85,Good (良好)
Q58247.pdb,0.85,Good (良好)
D8IS59.pdb,0.85,Good (良好)
Q03084.pdb,0.85,Good (良好)
O34767.pdb,0.85,Good (良好)
Q70GL3.pdb,0.85,Good (良好)
Q2FUA9.pdb,0.85,Good (良好)
Q93HU3.pdb,0.85,Good (良好)
Q2PCE3.pdb,0.85,Good (良好)
Q7UIS7.pdb,0.85,Good (良好)
Q49422.pdb,0.85,Good (良好)
A4Q8H0.pdb,0.85,Good (良好)
Q8U3K2.pdb,0.85,Good (良好)
Q97YG7.pdb,0.85,Good (良好)
Q8J0S3.pdb,0.85,Good (良好)
A0A0N7E7X2.pdb,0.85,Good (良好)
Q93NG1.pdb,0.85,Good (良好)
B2ZFM0.pdb,0.85,Good (良好)
P0A776.pdb,0.85,Good (良好)
A0A2D3HJ61.pdb,0.85,Good (良好)
Q8RR52.pdb,0.85,Good (良好)
Q5V9S2.pdb,0.85,Good (良好)
Q99321.pdb,0.85,Good (良好)
Q50EL0.pdb,0.85,Good (良好)
F8U969.pdb,0.85,Good (良好)
P11935.pdb,0.85,Good (良好)
Q0ZS26.pdb,0.85,Good (良好)
B6EPH0.pdb,0.85,Good (良好)
Q81PP9.pdb,0.85,Good (良好)
H5ZXI0.pdb,0.85,Good (良好)
Q6J213.pdb,0.85,Good (良好)
Q9L3J2.pdb,0.85,Good (良好)
Q8VU79.pdb,0.85,Good (良好)
Q95V76.pdb,0.85,Good (良好)
A8N2G5.pdb,0.85,Good (良好)
Q57430.pdb,0.85,Good (良好)
Q52MQ5.pdb,0.85,Good (良好)
Q5JFG9.pdb,0.85,Good (良好)
Q5DM89.pdb,0.85,Good (良好)
P0ABK9.pdb,0.85,Good (良好)
A5LHX0.pdb,0.85,Good (良好)
Q97YX6.pdb,0.85,Good (良好)
F9VPH0.pdb,0.85,Good (良好)
Q3YAW3.pdb,0.85,Good (良好)
P24031.pdb,0.85,Good (良好)
P06547.pdb,0.85,Good (良好)
Q71E77.pdb,0.85,Good (良好)
B2B629.pdb,0.85,Good (良好)
B9E972.pdb,0.85,Good (良好)
P72145.pdb,0.85,Good (良好)
Q9RM92.pdb,0.85,Good (良好)
Q7DH52.pdb,0.85,Good (良好)
U6C6H1.pdb,0.85,Good (良好)
B5U990.pdb,0.85,Good (良好)
Q84EK3.pdb,0.85,Good (良好)
P97207.pdb,0.85,Good (良好)
Q9AI65.pdb,0.85,Good (良好)
A2ICH1.pdb,0.85,Good (良好)
Q9XHE2.pdb,0.85,Good (良好)
Q33DR0.pdb,0.85,Good (良好)
F2XG10.pdb,0.85,Good (良好)
Q8ZXE0.pdb,0.85,Good (良好)
Q5LX16.pdb,0.85,Good (良好)
Q8DT52.pdb,0.85,Good (良好)
A7LCL0.pdb,0.85,Good (良好)
Q1XIQ9.pdb,0.85,Good (良好)
B2AVF1.pdb,0.85,Good (良好)
Q8IDD3.pdb,0.85,Good (良好)
Q93PS9.pdb,0.85,Good (良好)
P44886.pdb,0.85,Good (良好)
A1YQE2.pdb,0.85,Good (良好)
P71875.pdb,0.85,Good (良好)
X5IDD2.pdb,0.85,Good (良好)
A0A023J5W7.pdb,0.85,Good (良好)
Q5NTE5.pdb,0.85,Good (良好)
P36667.pdb,0.85,Good (良好)
P95868.pdb,0.85,Good (良好)
P62378.pdb,0.85,Good (良好)
Q50754.pdb,0.85,Good (良好)
Q76KA8.pdb,0.85,Good (良好)
Q52TE7.pdb,0.85,Good (良好)
A9KT32.pdb,0.85,Good (良好)
P32009.pdb,0.85,Good (良好)
A9BHI9.pdb,0.85,Good (良好)
O60199.pdb,0.84,Good (良好)
O66223.pdb,0.84,Good (良好)
Q46079.pdb,0.84,Good (良好)
Q9HKW6.pdb,0.84,Good (良好)
A0A0H3LLR0.pdb,0.84,Good (良好)
I3RJK8.pdb,0.84,Good (良好)
B8YJM2.pdb,0.84,Good (良好)
G4NAP4.pdb,0.84,Good (良好)
A7AW73.pdb,0.84,Good (良好)
Q19R72.pdb,0.84,Good (良好)
Q95PT6.pdb,0.84,Good (良好)
P9WI83.pdb,0.84,Good (良好)
A0SWS3.pdb,0.84,Good (良好)
A5HMH6.pdb,0.84,Good (良好)
D2DK62.pdb,0.84,Good (良好)
F8U971.pdb,0.84,Good (良好)
P60780.pdb,0.84,Good (良好)
D5LNE5.pdb,0.84,Good (良好)
E5FGC5.pdb,0.84,Good (良好)
A9XDF5.pdb,0.84,Good (良好)
F8WSQ4.pdb,0.84,Good (良好)
V5NQ89.pdb,0.84,Good (良好)
A1JMA5.pdb,0.84,Good (良好)
Q6WUB6.pdb,0.84,Good (良好)
A2TBB4.pdb,0.84,Good (良好)
Q9KIF2.pdb,0.84,Good (良好)
P52700.pdb,0.84,Good (良好)
O59925.pdb,0.84,Good (良好)
A9XED1.pdb,0.84,Good (良好)
A0A144KZD6.pdb,0.84,Good (良好)
P23830.pdb,0.84,Good (良好)
Q711P7.pdb,0.84,Good (良好)
Q5XPV2.pdb,0.84,Good (良好)
Q7Z8L3.pdb,0.84,Good (良好)
F8WSQ2.pdb,0.84,Good (良好)
I3QNS7.pdb,0.84,Good (良好)
A7LBQ5.pdb,0.84,Good (良好)
Q8RL87.pdb,0.84,Good (良好)
B5A8W5.pdb,0.84,Good (良好)
P95949.pdb,0.84,Good (良好)
B3PBD9.pdb,0.84,Good (良好)
Q4JQJ3.pdb,0.84,Good (良好)
E6Y3G9.pdb,0.84,Good (良好)
Q8X268.pdb,0.84,Good (良好)
P36924.pdb,0.84,Good (良好)
F1CMX0.pdb,0.84,Good (良好)
P0CS93.pdb,0.84,Good (良好)
Q0CQ16.pdb,0.84,Good (良好)
I7FDJ2.pdb,0.84,Good (良好)
T1WFD0.pdb,0.84,Good (良好)
D0IZN8.pdb,0.84,Good (良好)
Q6TA03.pdb,0.84,Good (良好)
Q4J6E1.pdb,0.84,Good (良好)
B5L363.pdb,0.84,Good (良好)
Q2TPV1.pdb,0.84,Good (良好)
P48567.pdb,0.84,Good (良好)
Q82K30.pdb,0.84,Good (良好)
Q9I234.pdb,0.84,Good (良好)
Q0K9H3.pdb,0.84,Good (良好)
A1RDD3.pdb,0.84,Good (良好)
P77690.pdb,0.84,Good (良好)
F8V325.pdb,0.84,Good (良好)
Q12718.pdb,0.84,Good (良好)
Q55FE6.pdb,0.84,Good (良好)
A0A089QAB6.pdb,0.84,Good (良好)
A0A144KZF3.pdb,0.84,Good (良好)
Q58P26.pdb,0.84,Good (良好)
Q9YFY3.pdb,0.84,Good (良好)
B8E1T1.pdb,0.83,Good (良好)
C7GP37.pdb,0.83,Good (良好)
B7SY86.pdb,0.83,Good (良好)
P36218.pdb,0.83,Good (良好)
Q9HTZ1.pdb,0.83,Good (良好)
Q5A6L6.pdb,0.83,Good (良好)
R9UHL6.pdb,0.83,Good (良好)
Q4UDC3.pdb,0.83,Good (良好)
Q9YBF1.pdb,0.83,Good (良好)
Q8P6Z9.pdb,0.83,Good (良好)
I2D0K8.pdb,0.83,Good (良好)
I6QS85.pdb,0.83,Good (良好)
P55329.pdb,0.83,Good (良好)
Q5EU90.pdb,0.83,Good (良好)
Q97VS7.pdb,0.83,Good (良好)
Q08KN3.pdb,0.83,Good (良好)
Q93J76.pdb,0.83,Good (良好)
Q5LU04.pdb,0.83,Good (良好)
Q6KBS7.pdb,0.83,Good (良好)
Q9UWU1.pdb,0.83,Good (良好)
J9R912.pdb,0.83,Good (良好)
P95547.pdb,0.83,Good (良好)
P75785.pdb,0.83,Good (良好)
P39669.pdb,0.83,Good (良好)
Q2HY42.pdb,0.83,Good (良好)
P40025.pdb,0.83,Good (良好)
U2ZU49.pdb,0.83,Good (良好)
S5FU55.pdb,0.83,Good (良好)
P9WN45.pdb,0.83,Good (良好)
A0A1S6XWY4.pdb,0.83,Good (良好)
Q8GCB2.pdb,0.83,Good (良好)
B4E9I9.pdb,0.83,Good (良好)
P90648.pdb,0.83,Good (良好)
P19515.pdb,0.83,Good (良好)
P16954.pdb,0.83,Good (良好)
F0ZJZ1.pdb,0.83,Good (良好)
Q9ZGH0.pdb,0.83,Good (良好)
A3F8V2.pdb,0.83,Good (良好)
D3RXI4.pdb,0.83,Good (良好)
Q9RTB7.pdb,0.83,Good (良好)
Q5S260.pdb,0.83,Good (良好)
Q50402.pdb,0.83,Good (良好)
A0A144KZK6.pdb,0.83,Good (良好)
Q57580.pdb,0.83,Good (良好)
Q8RBF4.pdb,0.83,Good (良好)
A7UGD9.pdb,0.83,Good (良好)
P45687.pdb,0.83,Good (良好)
A3F8Z8.pdb,0.83,Good (良好)
Q9I4G8.pdb,0.83,Good (良好)
Q02497.pdb,0.83,Good (良好)
Q59VG6.pdb,0.83,Good (良好)
D8X181.pdb,0.83,Good (良好)
G5D5D5.pdb,0.82,Good (良好)
Q9HWS0.pdb,0.82,Good (良好)
A4XJ56.pdb,0.82,Good (良好)
Q8WSQ3.pdb,0.82,Good (良好)
Q9GRT1.pdb,0.82,Good (良好)
F8WSQ0.pdb,0.82,Good (良好)
A4PIB0.pdb,0.82,Good (良好)
P12625.pdb,0.82,Good (良好)
B5G555.pdb,0.82,Good (良好)
Q9A613.pdb,0.82,Good (良好)
Q8GCU7.pdb,0.82,Good (良好)
A6XP72.pdb,0.82,Good (良好)
Q58178.pdb,0.82,Good (良好)
A3FQA5.pdb,0.82,Good (良好)
T2A6Y2.pdb,0.82,Good (良好)
Q58439.pdb,0.82,Good (良好)
O29876.pdb,0.82,Good (良好)
Q845T0.pdb,0.82,Good (良好)
D2D3B2.pdb,0.82,Good (良好)
A0R2E6.pdb,0.82,Good (良好)
F1AQF9.pdb,0.82,Good (良好)
O67432.pdb,0.82,Good (良好)
Q6QHT8.pdb,0.82,Good (良好)
Q84C08.pdb,0.82,Good (良好)
A7LCN3.pdb,0.82,Good (良好)
S5ZIP8.pdb,0.82,Good (良好)
B1VB66.pdb,0.82,Good (良好)
Q9Z5P8.pdb,0.82,Good (良好)
O58049.pdb,0.82,Good (良好)
O68609.pdb,0.82,Good (良好)
D5MTT1.pdb,0.82,Good (良好)
Q2VA41.pdb,0.82,Good (良好)
P11073.pdb,0.82,Good (良好)
A0A089FQH5.pdb,0.82,Good (良好)
C4TGF1.pdb,0.82,Good (良好)
U6A8H3.pdb,0.82,Good (良好)
Q6H8X8.pdb,0.82,Good (良好)
Q6RET3.pdb,0.82,Good (良好)
Q4KCL8.pdb,0.82,Good (良好)
A0A0A0Q4S7.pdb,0.82,Good (良好)
Q9UVY4.pdb,0.82,Good (良好)
E7FHX4.pdb,0.82,Good (良好)
V9PQZ7.pdb,0.82,Good (良好)
H6WET3.pdb,0.82,Good (良好)
Q9K2N0.pdb,0.82,Good (良好)
H9C4A2.pdb,0.82,Good (良好)
Q9AFG9.pdb,0.82,Good (良好)
Q1IZQ3.pdb,0.82,Good (良好)
Q2VPS1.pdb,0.82,Good (良好)
Q2U9Z9.pdb,0.82,Good (良好)
A0A0P0IZM9.pdb,0.82,Good (良好)
P60832.pdb,0.82,Good (良好)
Q6C5M4.pdb,0.82,Good (良好)
Q97WS1.pdb,0.82,Good (良好)
Q00XA5.pdb,0.82,Good (良好)
Q9TZN8.pdb,0.81,Good (良好)
M1VE66.pdb,0.81,Good (良好)
C7C422.pdb,0.81,Good (良好)
Q96V00.pdb,0.81,Good (良好)
P0AE22.pdb,0.81,Good (良好)
M4MBM1.pdb,0.81,Good (良好)
Q8J0K6.pdb,0.81,Good (良好)
A9QXC9.pdb,0.81,Good (良好)
P04190.pdb,0.81,Good (良好)
I3VKD5.pdb,0.81,Good (良好)
A9UVU0.pdb,0.81,Good (良好)
C1AGW8.pdb,0.81,Good (良好)
Q6JE91.pdb,0.81,Good (良好)
P9WK19.pdb,0.81,Good (良好)
Q6H8X5.pdb,0.81,Good (良好)
A7Y9J1.pdb,0.81,Good (良好)
H6WZS9.pdb,0.81,Good (良好)
B0BK99.pdb,0.81,Good (良好)
Q75NT4.pdb,0.81,Good (良好)
D6A5I3.pdb,0.81,Good (良好)
A1S3N8.pdb,0.81,Good (良好)
Q08AC1.pdb,0.81,Good (良好)
Q6H8W8.pdb,0.81,Good (良好)
A5HMH7.pdb,0.81,Good (良好)
Q51662.pdb,0.81,Good (良好)
B1Q4S7.pdb,0.81,Good (良好)
G2Q665.pdb,0.81,Good (良好)
Q9XAY4.pdb,0.81,Good (良好)
S5M6X9.pdb,0.81,Good (良好)
P04959.pdb,0.81,Good (良好)
J7I0S9.pdb,0.81,Good (良好)
Q89CN5.pdb,0.81,Good (良好)
I1SB08.pdb,0.81,Good (良好)
P53123.pdb,0.81,Good (良好)
D0RAY2.pdb,0.81,Good (良好)
C0MP41.pdb,0.81,Good (良好)
Q04179.pdb,0.81,Good (良好)
G0KZG8.pdb,0.81,Good (良好)
Q9AQF4.pdb,0.81,Good (良好)
A0A016Q182.pdb,0.81,Good (良好)
C4QZH8.pdb,0.81,Good (良好)
Q4JL88.pdb,0.81,Good (良好)
U3GSN9.pdb,0.81,Good (良好)
Q8NU97.pdb,0.81,Good (良好)
O54435.pdb,0.81,Good (良好)
D7VYA1.pdb,0.81,Good (良好)
B0BK98.pdb,0.81,Good (良好)
Q7LXU0.pdb,0.81,Good (良好)
P13860.pdb,0.81,Good (良好)
Q53U20.pdb,0.8,Good (良好)
Q6H8X6.pdb,0.8,Good (良好)
A2TBP7.pdb,0.8,Good (良好)
Q8MZR8.pdb,0.8,Good (良好)
Q2UIM2.pdb,0.8,Good (良好)
Q8I7A1.pdb,0.8,Good (良好)
J7HDV0.pdb,0.8,Good (良好)
P21161.pdb,0.8,Good (良好)
I0CKV2.pdb,0.8,Good (良好)
A0A024FRL9.pdb,0.8,Good (良好)
Q7LIJ0.pdb,0.8,Good (良好)
Q1W2L4.pdb,0.8,Good (良好)
C7FF05.pdb,0.8,Good (良好)
B6Q5I3.pdb,0.8,Good (良好)
A0A144KZI7.pdb,0.8,Good (良好)
Q9V076.pdb,0.8,Good (良好)
B7TXX4.pdb,0.8,Good (良好)
Q60358.pdb,0.8,Good (良好)
