Filename,Avg_pLDDT,Rating
12926.pdb,0.81,Good (良好)
29887.pdb,0.81,Good (良好)
30726.pdb,0.81,Good (良好)
8585.pdb,0.81,Good (良好)
28007.pdb,0.81,Good (良好)
10242.pdb,0.81,Good (良好)
3263.pdb,0.81,Good (良好)
761.pdb,0.81,Good (良好)
8221.pdb,0.81,Good (良好)
9740.pdb,0.81,Good (良好)
7166.pdb,0.81,Good (良好)
15668.pdb,0.81,Good (良好)
15403.pdb,0.81,Good (良好)
9028.pdb,0.81,Good (良好)
27430.pdb,0.81,Good (良好)
2177.pdb,0.81,Good (良好)
15183.pdb,0.81,Good (良好)
15009.pdb,0.81,Good (良好)
20623.pdb,0.81,Good (良好)
4882.pdb,0.81,Good (良好)
29839.pdb,0.81,Good (良好)
30158.pdb,0.81,Good (良好)
11764.pdb,0.81,Good (良好)
27713.pdb,0.81,Good (良好)
5698.pdb,0.81,Good (良好)
31242.pdb,0.81,Good (良好)
11872.pdb,0.81,Good (良好)
390.pdb,0.81,Good (良好)
9699.pdb,0.81,Good (良好)
286.pdb,0.81,Good (良好)
21596.pdb,0.81,Good (良好)
23787.pdb,0.81,Good (良好)
22623.pdb,0.81,Good (良好)
2633.pdb,0.81,Good (良好)
6634.pdb,0.81,Good (良好)
12250.pdb,0.81,Good (良好)
29204.pdb,0.81,Good (良好)
2790.pdb,0.81,Good (良好)
8308.pdb,0.81,Good (良好)
710.pdb,0.81,Good (良好)
26743.pdb,0.81,Good (良好)
28037.pdb,0.81,Good (良好)
21614.pdb,0.81,Good (良好)
20981.pdb,0.81,Good (良好)
28088.pdb,0.81,Good (良好)
2169.pdb,0.81,Good (良好)
27491.pdb,0.81,Good (良好)
20639.pdb,0.81,Good (良好)
24063.pdb,0.81,Good (良好)
1247.pdb,0.81,Good (良好)
10227.pdb,0.81,Good (良好)
29559.pdb,0.81,Good (良好)
12542.pdb,0.81,Good (良好)
3437.pdb,0.81,Good (良好)
12467.pdb,0.81,Good (良好)
24979.pdb,0.81,Good (良好)
7285.pdb,0.81,Good (良好)
25265.pdb,0.81,Good (良好)
2931.pdb,0.81,Good (良好)
11159.pdb,0.81,Good (良好)
8912.pdb,0.81,Good (良好)
418.pdb,0.81,Good (良好)
23660.pdb,0.81,Good (良好)
12815.pdb,0.81,Good (良好)
12490.pdb,0.81,Good (良好)
6884.pdb,0.81,Good (良好)
30949.pdb,0.81,Good (良好)
12939.pdb,0.81,Good (良好)
20083.pdb,0.81,Good (良好)
455.pdb,0.81,Good (良好)
15976.pdb,0.81,Good (良好)
13922.pdb,0.81,Good (良好)
18238.pdb,0.81,Good (良好)
9387.pdb,0.81,Good (良好)
833.pdb,0.81,Good (良好)
2320.pdb,0.81,Good (良好)
21839.pdb,0.81,Good (良好)
1380.pdb,0.81,Good (良好)
15504.pdb,0.81,Good (良好)
2109.pdb,0.81,Good (良好)
15155.pdb,0.81,Good (良好)
23697.pdb,0.81,Good (良好)
9306.pdb,0.81,Good (良好)
26066.pdb,0.81,Good (良好)
8472.pdb,0.81,Good (良好)
23998.pdb,0.81,Good (良好)
8957.pdb,0.81,Good (良好)
11905.pdb,0.81,Good (良好)
30423.pdb,0.81,Good (良好)
18291.pdb,0.81,Good (良好)
1525.pdb,0.81,Good (良好)
10916.pdb,0.81,Good (良好)
27521.pdb,0.81,Good (良好)
15522.pdb,0.81,Good (良好)
29478.pdb,0.81,Good (良好)
17908.pdb,0.81,Good (良好)
19858.pdb,0.81,Good (良好)
25492.pdb,0.81,Good (良好)
28687.pdb,0.81,Good (良好)
2674.pdb,0.81,Good (良好)
8982.pdb,0.81,Good (良好)
3467.pdb,0.81,Good (良好)
12283.pdb,0.81,Good (良好)
11277.pdb,0.81,Good (良好)
3418.pdb,0.81,Good (良好)
11826.pdb,0.81,Good (良好)
11147.pdb,0.81,Good (良好)
2845.pdb,0.81,Good (良好)
9390.pdb,0.81,Good (良好)
13689.pdb,0.81,Good (良好)
14597.pdb,0.81,Good (良好)
3198.pdb,0.81,Good (良好)
30858.pdb,0.81,Good (良好)
2184.pdb,0.81,Good (良好)
1616.pdb,0.81,Good (良好)
3934.pdb,0.8,Good (良好)
30125.pdb,0.8,Good (良好)
1809.pdb,0.8,Good (良好)
3793.pdb,0.8,Good (良好)
19080.pdb,0.8,Good (良好)
23962.pdb,0.8,Good (良好)
6963.pdb,0.8,Good (良好)
4457.pdb,0.8,Good (良好)
2903.pdb,0.8,Good (良好)
6388.pdb,0.8,Good (良好)
334.pdb,0.8,Good (良好)
6865.pdb,0.8,Good (良好)
1551.pdb,0.8,Good (良好)
9544.pdb,0.8,Good (良好)
2583.pdb,0.8,Good (良好)
7903.pdb,0.8,Good (良好)
27114.pdb,0.8,Good (良好)
10875.pdb,0.8,Good (良好)
8555.pdb,0.8,Good (良好)
23236.pdb,0.8,Good (良好)
4163.pdb,0.8,Good (良好)
24987.pdb,0.8,Good (良好)
965.pdb,0.8,Good (良好)
1586.pdb,0.8,Good (良好)
28196.pdb,0.8,Good (良好)
21750.pdb,0.8,Good (良好)
546.pdb,0.8,Good (良好)
3038.pdb,0.8,Good (良好)
567.pdb,0.8,Good (良好)
24726.pdb,0.8,Good (良好)
17434.pdb,0.8,Good (良好)
1728.pdb,0.8,Good (良好)
1936.pdb,0.8,Good (良好)
27498.pdb,0.8,Good (良好)
24819.pdb,0.8,Good (良好)
7916.pdb,0.8,Good (良好)
11205.pdb,0.8,Good (良好)
566.pdb,0.8,Good (良好)
29134.pdb,0.8,Good (良好)
4795.pdb,0.8,Good (良好)
23049.pdb,0.8,Good (良好)
10126.pdb,0.8,Good (良好)
1603.pdb,0.8,Good (良好)
5693.pdb,0.8,Good (良好)
1368.pdb,0.8,Good (良好)
18227.pdb,0.8,Good (良好)
8650.pdb,0.8,Good (良好)
480.pdb,0.8,Good (良好)
12498.pdb,0.8,Good (良好)
29621.pdb,0.8,Good (良好)
26239.pdb,0.8,Good (良好)
10953.pdb,0.8,Good (良好)
13248.pdb,0.8,Good (良好)
25561.pdb,0.8,Good (良好)
26074.pdb,0.8,Good (良好)
29840.pdb,0.8,Good (良好)
300.pdb,0.8,Good (良好)
30399.pdb,0.8,Good (良好)
23721.pdb,0.8,Good (良好)
4671.pdb,0.8,Good (良好)
2165.pdb,0.8,Good (良好)
3775.pdb,0.8,Good (良好)
29275.pdb,0.8,Good (良好)
27431.pdb,0.8,Good (良好)
8809.pdb,0.8,Good (良好)
1504.pdb,0.8,Good (良好)
21916.pdb,0.8,Good (良好)
2730.pdb,0.8,Good (良好)
30367.pdb,0.8,Good (良好)
31370.pdb,0.8,Good (良好)
881.pdb,0.8,Good (良好)
6539.pdb,0.8,Good (良好)
4533.pdb,0.8,Good (良好)
23903.pdb,0.8,Good (良好)
4898.pdb,0.8,Good (良好)
7897.pdb,0.8,Good (良好)
6792.pdb,0.8,Good (良好)
23058.pdb,0.8,Good (良好)
7430.pdb,0.8,Good (良好)
8306.pdb,0.8,Good (良好)
8456.pdb,0.8,Good (良好)
2887.pdb,0.8,Good (良好)
25104.pdb,0.8,Good (良好)
4020.pdb,0.8,Good (良好)
21294.pdb,0.8,Good (良好)
26409.pdb,0.8,Good (良好)
8599.pdb,0.8,Good (良好)
29344.pdb,0.8,Good (良好)
26748.pdb,0.8,Good (良好)
27698.pdb,0.8,Good (良好)
30283.pdb,0.8,Good (良好)
2339.pdb,0.8,Good (良好)
13911.pdb,0.8,Good (良好)
14983.pdb,0.8,Good (良好)
12019.pdb,0.8,Good (良好)
27522.pdb,0.8,Good (良好)
12208.pdb,0.8,Good (良好)
14984.pdb,0.8,Good (良好)
30485.pdb,0.8,Good (良好)
11533.pdb,0.8,Good (良好)
21363.pdb,0.8,Good (良好)
29353.pdb,0.8,Good (良好)
961.pdb,0.8,Good (良好)
2153.pdb,0.8,Good (良好)
15025.pdb,0.8,Good (良好)
11564.pdb,0.8,Good (良好)
30041.pdb,0.8,Good (良好)
504.pdb,0.8,Good (良好)
20225.pdb,0.8,Good (良好)
774.pdb,0.8,Good (良好)
6980.pdb,0.8,Good (良好)
27752.pdb,0.8,Good (良好)
31124.pdb,0.8,Good (良好)
23416.pdb,0.8,Good (良好)
3624.pdb,0.8,Good (良好)
22463.pdb,0.8,Good (良好)
4272.pdb,0.8,Good (良好)
26291.pdb,0.8,Good (良好)
1995.pdb,0.8,Good (良好)
170.pdb,0.8,Good (良好)
5086.pdb,0.8,Good (良好)
30174.pdb,0.8,Good (良好)
19935.pdb,0.8,Good (良好)
4022.pdb,0.8,Good (良好)
29731.pdb,0.8,Good (良好)
21617.pdb,0.8,Good (良好)
11401.pdb,0.8,Good (良好)
2160.pdb,0.8,Good (良好)
7955.pdb,0.8,Good (良好)
1879.pdb,0.8,Good (良好)
27286.pdb,0.8,Good (良好)
10504.pdb,0.8,Good (良好)
7434.pdb,0.8,Good (良好)
11753.pdb,0.8,Good (良好)
27661.pdb,0.8,Good (良好)
926.pdb,0.8,Good (良好)
21877.pdb,0.8,Good (良好)
2665.pdb,0.8,Good (良好)
13210.pdb,0.8,Good (良好)
12780.pdb,0.8,Good (良好)
2713.pdb,0.8,Good (良好)
9451.pdb,0.8,Good (良好)
734.pdb,0.8,Good (良好)
15917.pdb,0.8,Good (良好)
26220.pdb,0.8,Good (良好)
26297.pdb,0.8,Good (良好)
17752.pdb,0.8,Good (良好)
1386.pdb,0.8,Good (良好)
3819.pdb,0.8,Good (良好)
11225.pdb,0.8,Good (良好)
20869.pdb,0.79,Good (良好)
3715.pdb,0.79,Good (良好)
2856.pdb,0.79,Good (良好)
2567.pdb,0.79,Good (良好)
5768.pdb,0.79,Good (良好)
10697.pdb,0.79,Good (良好)
4710.pdb,0.79,Good (良好)
26718.pdb,0.79,Good (良好)
18151.pdb,0.79,Good (良好)
3742.pdb,0.79,Good (良好)
23881.pdb,0.79,Good (良好)
11937.pdb,0.79,Good (良好)
4135.pdb,0.79,Good (良好)
30703.pdb,0.79,Good (良好)
26516.pdb,0.79,Good (良好)
13683.pdb,0.79,Good (良好)
419.pdb,0.79,Good (良好)
23120.pdb,0.79,Good (良好)
20131.pdb,0.79,Good (良好)
19475.pdb,0.79,Good (良好)
30152.pdb,0.79,Good (良好)
24520.pdb,0.79,Good (良好)
19707.pdb,0.79,Good (良好)
25534.pdb,0.79,Good (良好)
30085.pdb,0.79,Good (良好)
30563.pdb,0.79,Good (良好)
30653.pdb,0.79,Good (良好)
9637.pdb,0.79,Good (良好)
16286.pdb,0.79,Good (良好)
1614.pdb,0.79,Good (良好)
3037.pdb,0.79,Good (良好)
29856.pdb,0.79,Good (良好)
1672.pdb,0.79,Good (良好)
10755.pdb,0.79,Good (良好)
1907.pdb,0.79,Good (良好)
9087.pdb,0.79,Good (良好)
28239.pdb,0.79,Good (良好)
10602.pdb,0.79,Good (良好)
15083.pdb,0.79,Good (良好)
28311.pdb,0.79,Good (良好)
4704.pdb,0.79,Good (良好)
310.pdb,0.79,Good (良好)
9421.pdb,0.79,Good (良好)
2829.pdb,0.79,Good (良好)
15175.pdb,0.79,Good (良好)
4697.pdb,0.79,Good (良好)
304.pdb,0.79,Good (良好)
5558.pdb,0.79,Good (良好)
8371.pdb,0.79,Good (良好)
25688.pdb,0.79,Good (良好)
6712.pdb,0.79,Good (良好)
3454.pdb,0.79,Good (良好)
14203.pdb,0.79,Good (良好)
11865.pdb,0.79,Good (良好)
25524.pdb,0.79,Good (良好)
2077.pdb,0.79,Good (良好)
6271.pdb,0.79,Good (良好)
26115.pdb,0.79,Good (良好)
25246.pdb,0.79,Good (良好)
10818.pdb,0.79,Good (良好)
6165.pdb,0.79,Good (良好)
10233.pdb,0.79,Good (良好)
57.pdb,0.79,Good (良好)
27076.pdb,0.79,Good (良好)
30419.pdb,0.79,Good (良好)
20903.pdb,0.79,Good (良好)
30916.pdb,0.79,Good (良好)
30070.pdb,0.79,Good (良好)
841.pdb,0.79,Good (良好)
1473.pdb,0.79,Good (良好)
11304.pdb,0.79,Good (良好)
7132.pdb,0.79,Good (良好)
29920.pdb,0.79,Good (良好)
449.pdb,0.79,Good (良好)
11581.pdb,0.79,Good (良好)
25151.pdb,0.79,Good (良好)
23984.pdb,0.79,Good (良好)
1435.pdb,0.79,Good (良好)
10938.pdb,0.79,Good (良好)
10826.pdb,0.79,Good (良好)
31385.pdb,0.79,Good (良好)
24807.pdb,0.79,Good (良好)
23728.pdb,0.79,Good (良好)
29880.pdb,0.79,Good (良好)
3252.pdb,0.79,Good (良好)
2356.pdb,0.79,Good (良好)
14957.pdb,0.79,Good (良好)
28479.pdb,0.79,Good (良好)
30732.pdb,0.79,Good (良好)
8183.pdb,0.79,Good (良好)
485.pdb,0.79,Good (良好)
23602.pdb,0.79,Good (良好)
20743.pdb,0.79,Good (良好)
20948.pdb,0.79,Good (良好)
15676.pdb,0.79,Good (良好)
563.pdb,0.79,Good (良好)
2673.pdb,0.79,Good (良好)
22598.pdb,0.79,Good (良好)
24266.pdb,0.79,Good (良好)
19931.pdb,0.79,Good (良好)
6337.pdb,0.79,Good (良好)
25894.pdb,0.79,Good (良好)
2705.pdb,0.79,Good (良好)
19235.pdb,0.79,Good (良好)
23924.pdb,0.79,Good (良好)
3538.pdb,0.79,Good (良好)
5662.pdb,0.79,Good (良好)
26364.pdb,0.79,Good (良好)
25593.pdb,0.79,Good (良好)
4786.pdb,0.79,Good (良好)
15470.pdb,0.79,Good (良好)
7415.pdb,0.79,Good (良好)
25897.pdb,0.79,Good (良好)
10807.pdb,0.79,Good (良好)
2454.pdb,0.79,Good (良好)
24528.pdb,0.79,Good (良好)
1363.pdb,0.79,Good (良好)
3731.pdb,0.79,Good (良好)
11268.pdb,0.79,Good (良好)
30968.pdb,0.79,Good (良好)
11284.pdb,0.79,Good (良好)
14715.pdb,0.79,Good (良好)
9040.pdb,0.79,Good (良好)
3501.pdb,0.79,Good (良好)
8121.pdb,0.79,Good (良好)
16536.pdb,0.79,Good (良好)
15954.pdb,0.79,Good (良好)
2042.pdb,0.79,Good (良好)
1317.pdb,0.79,Good (良好)
15932.pdb,0.79,Good (良好)
30671.pdb,0.79,Good (良好)
30131.pdb,0.78,Good (良好)
15658.pdb,0.78,Good (良好)
25152.pdb,0.78,Good (良好)
685.pdb,0.78,Good (良好)
26714.pdb,0.78,Good (良好)
5120.pdb,0.78,Good (良好)
323.pdb,0.78,Good (良好)
6804.pdb,0.78,Good (良好)
1768.pdb,0.78,Good (良好)
3270.pdb,0.78,Good (良好)
27173.pdb,0.78,Good (良好)
2625.pdb,0.78,Good (良好)
20771.pdb,0.78,Good (良好)
18204.pdb,0.78,Good (良好)
145.pdb,0.78,Good (良好)
751.pdb,0.78,Good (良好)
14735.pdb,0.78,Good (良好)
6385.pdb,0.78,Good (良好)
23945.pdb,0.78,Good (良好)
30837.pdb,0.78,Good (良好)
7714.pdb,0.78,Good (良好)
17478.pdb,0.78,Good (良好)
29542.pdb,0.78,Good (良好)
6215.pdb,0.78,Good (良好)
20356.pdb,0.78,Good (良好)
28056.pdb,0.78,Good (良好)
8065.pdb,0.78,Good (良好)
22628.pdb,0.78,Good (良好)
172.pdb,0.78,Good (良好)
7396.pdb,0.78,Good (良好)
30758.pdb,0.78,Good (良好)
24119.pdb,0.78,Good (良好)
17753.pdb,0.78,Good (良好)
30523.pdb,0.78,Good (良好)
2566.pdb,0.78,Good (良好)
397.pdb,0.78,Good (良好)
5271.pdb,0.78,Good (良好)
4886.pdb,0.78,Good (良好)
15397.pdb,0.78,Good (良好)
7877.pdb,0.78,Good (良好)
8616.pdb,0.78,Good (良好)
13181.pdb,0.78,Good (良好)
21619.pdb,0.78,Good (良好)
20609.pdb,0.78,Good (良好)
394.pdb,0.78,Good (良好)
3797.pdb,0.78,Good (良好)
8861.pdb,0.78,Good (良好)
22752.pdb,0.78,Good (良好)
26476.pdb,0.78,Good (良好)
30889.pdb,0.78,Good (良好)
29058.pdb,0.78,Good (良好)
7851.pdb,0.78,Good (良好)
23591.pdb,0.78,Good (良好)
9025.pdb,0.78,Good (良好)
29799.pdb,0.78,Good (良好)
3045.pdb,0.78,Good (良好)
8750.pdb,0.78,Good (良好)
9503.pdb,0.78,Good (良好)
17347.pdb,0.78,Good (良好)
1657.pdb,0.78,Good (良好)
14406.pdb,0.78,Good (良好)
12075.pdb,0.78,Good (良好)
2584.pdb,0.78,Good (良好)
7509.pdb,0.78,Good (良好)
20027.pdb,0.78,Good (良好)
25242.pdb,0.78,Good (良好)
27686.pdb,0.78,Good (良好)
19117.pdb,0.78,Good (良好)
7809.pdb,0.78,Good (良好)
17349.pdb,0.78,Good (良好)
27056.pdb,0.78,Good (良好)
3603.pdb,0.78,Good (良好)
14965.pdb,0.78,Good (良好)
9397.pdb,0.78,Good (良好)
11565.pdb,0.78,Good (良好)
5061.pdb,0.78,Good (良好)
9270.pdb,0.78,Good (良好)
6956.pdb,0.78,Good (良好)
2891.pdb,0.78,Good (良好)
8855.pdb,0.78,Good (良好)
2980.pdb,0.78,Good (良好)
30274.pdb,0.78,Good (良好)
15557.pdb,0.78,Good (良好)
6295.pdb,0.78,Good (良好)
21372.pdb,0.78,Good (良好)
4538.pdb,0.78,Good (良好)
6690.pdb,0.78,Good (良好)
1306.pdb,0.78,Good (良好)
10116.pdb,0.78,Good (良好)
15289.pdb,0.78,Good (良好)
2782.pdb,0.78,Good (良好)
10168.pdb,0.78,Good (良好)
27443.pdb,0.78,Good (良好)
10470.pdb,0.78,Good (良好)
30662.pdb,0.78,Good (良好)
10265.pdb,0.78,Good (良好)
20630.pdb,0.78,Good (良好)
28643.pdb,0.78,Good (良好)
5962.pdb,0.78,Good (良好)
420.pdb,0.78,Good (良好)
28523.pdb,0.78,Good (良好)
22876.pdb,0.78,Good (良好)
30540.pdb,0.78,Good (良好)
31182.pdb,0.78,Good (良好)
15172.pdb,0.78,Good (良好)
26870.pdb,0.78,Good (良好)
27125.pdb,0.78,Good (良好)
2172.pdb,0.78,Good (良好)
8896.pdb,0.78,Good (良好)
6591.pdb,0.78,Good (良好)
22048.pdb,0.78,Good (良好)
4758.pdb,0.78,Good (良好)
27452.pdb,0.78,Good (良好)
30357.pdb,0.78,Good (良好)
7949.pdb,0.78,Good (良好)
23362.pdb,0.78,Good (良好)
24076.pdb,0.78,Good (良好)
367.pdb,0.78,Good (良好)
30448.pdb,0.78,Good (良好)
26604.pdb,0.78,Good (良好)
1576.pdb,0.78,Good (良好)
28885.pdb,0.78,Good (良好)
2959.pdb,0.78,Good (良好)
13114.pdb,0.78,Good (良好)
835.pdb,0.78,Good (良好)
2019.pdb,0.78,Good (良好)
20029.pdb,0.78,Good (良好)
4838.pdb,0.78,Good (良好)
24496.pdb,0.78,Good (良好)
15323.pdb,0.78,Good (良好)
29010.pdb,0.78,Good (良好)
773.pdb,0.78,Good (良好)
12224.pdb,0.78,Good (良好)
31285.pdb,0.78,Good (良好)
22514.pdb,0.77,Good (良好)
8806.pdb,0.77,Good (良好)
6584.pdb,0.77,Good (良好)
9030.pdb,0.77,Good (良好)
14767.pdb,0.77,Good (良好)
2298.pdb,0.77,Good (良好)
6934.pdb,0.77,Good (良好)
10302.pdb,0.77,Good (良好)
9766.pdb,0.77,Good (良好)
5786.pdb,0.77,Good (良好)
26511.pdb,0.77,Good (良好)
2484.pdb,0.77,Good (良好)
6512.pdb,0.77,Good (良好)
12616.pdb,0.77,Good (良好)
3901.pdb,0.77,Good (良好)
30579.pdb,0.77,Good (良好)
30057.pdb,0.77,Good (良好)
1223.pdb,0.77,Good (良好)
11319.pdb,0.77,Good (良好)
15882.pdb,0.77,Good (良好)
2381.pdb,0.77,Good (良好)
29756.pdb,0.77,Good (良好)
10287.pdb,0.77,Good (良好)
20115.pdb,0.77,Good (良好)
22739.pdb,0.77,Good (良好)
9335.pdb,0.77,Good (良好)
26314.pdb,0.77,Good (良好)
10403.pdb,0.77,Good (良好)
21267.pdb,0.77,Good (良好)
30995.pdb,0.77,Good (良好)
29808.pdb,0.77,Good (良好)
757.pdb,0.77,Good (良好)
7458.pdb,0.77,Good (良好)
25860.pdb,0.77,Good (良好)
29341.pdb,0.77,Good (良好)
1329.pdb,0.77,Good (良好)
21722.pdb,0.77,Good (良好)
1759.pdb,0.77,Good (良好)
3589.pdb,0.77,Good (良好)
1365.pdb,0.77,Good (良好)
16440.pdb,0.77,Good (良好)
11778.pdb,0.77,Good (良好)
20852.pdb,0.77,Good (良好)
27412.pdb,0.77,Good (良好)
6702.pdb,0.77,Good (良好)
7422.pdb,0.77,Good (良好)
2968.pdb,0.77,Good (良好)
20502.pdb,0.77,Good (良好)
25182.pdb,0.77,Good (良好)
20701.pdb,0.77,Good (良好)
15533.pdb,0.77,Good (良好)
26599.pdb,0.77,Good (良好)
17386.pdb,0.77,Good (良好)
3067.pdb,0.77,Good (良好)
25452.pdb,0.77,Good (良好)
11347.pdb,0.77,Good (良好)
11549.pdb,0.77,Good (良好)
24258.pdb,0.77,Good (良好)
8087.pdb,0.77,Good (良好)
20857.pdb,0.77,Good (良好)
2293.pdb,0.77,Good (良好)
13728.pdb,0.77,Good (良好)
23198.pdb,0.77,Good (良好)
28400.pdb,0.77,Good (良好)
2771.pdb,0.77,Good (良好)
8899.pdb,0.77,Good (良好)
1705.pdb,0.77,Good (良好)
15994.pdb,0.77,Good (良好)
2875.pdb,0.77,Good (良好)
13722.pdb,0.77,Good (良好)
10402.pdb,0.77,Good (良好)
2198.pdb,0.77,Good (良好)
8410.pdb,0.77,Good (良好)
857.pdb,0.77,Good (良好)
381.pdb,0.77,Good (良好)
495.pdb,0.77,Good (良好)
9441.pdb,0.77,Good (良好)
10494.pdb,0.77,Good (良好)
26257.pdb,0.77,Good (良好)
715.pdb,0.77,Good (良好)
9773.pdb,0.77,Good (良好)
4292.pdb,0.77,Good (良好)
2822.pdb,0.77,Good (良好)
31175.pdb,0.77,Good (良好)
7926.pdb,0.77,Good (良好)
17677.pdb,0.77,Good (良好)
33.pdb,0.77,Good (良好)
11676.pdb,0.77,Good (良好)
4967.pdb,0.77,Good (良好)
24717.pdb,0.77,Good (良好)
6924.pdb,0.77,Good (良好)
1387.pdb,0.77,Good (良好)
6258.pdb,0.77,Good (良好)
3928.pdb,0.77,Good (良好)
20031.pdb,0.77,Good (良好)
1362.pdb,0.77,Good (良好)
21982.pdb,0.77,Good (良好)
26458.pdb,0.77,Good (良好)
21468.pdb,0.77,Good (良好)
23655.pdb,0.77,Good (良好)
14379.pdb,0.77,Good (良好)
12506.pdb,0.77,Good (良好)
933.pdb,0.77,Good (良好)
4446.pdb,0.77,Good (良好)
7314.pdb,0.77,Good (良好)
16096.pdb,0.77,Good (良好)
10158.pdb,0.77,Good (良好)
23974.pdb,0.77,Good (良好)
687.pdb,0.77,Good (良好)
6250.pdb,0.77,Good (良好)
2876.pdb,0.77,Good (良好)
8322.pdb,0.77,Good (良好)
2544.pdb,0.77,Good (良好)
4876.pdb,0.77,Good (良好)
2591.pdb,0.77,Good (良好)
29609.pdb,0.77,Good (良好)
2748.pdb,0.77,Good (良好)
7081.pdb,0.77,Good (良好)
29877.pdb,0.77,Good (良好)
1202.pdb,0.77,Good (良好)
3614.pdb,0.76,Good (良好)
21807.pdb,0.76,Good (良好)
5557.pdb,0.76,Good (良好)
6114.pdb,0.76,Good (良好)
22517.pdb,0.76,Good (良好)
22072.pdb,0.76,Good (良好)
31051.pdb,0.76,Good (良好)
15244.pdb,0.76,Good (良好)
27641.pdb,0.76,Good (良好)
8681.pdb,0.76,Good (良好)
24919.pdb,0.76,Good (良好)
25274.pdb,0.76,Good (良好)
22849.pdb,0.76,Good (良好)
30257.pdb,0.76,Good (良好)
3506.pdb,0.76,Good (良好)
25699.pdb,0.76,Good (良好)
4192.pdb,0.76,Good (良好)
27046.pdb,0.76,Good (良好)
30672.pdb,0.76,Good (良好)
25469.pdb,0.76,Good (良好)
26346.pdb,0.76,Good (良好)
22051.pdb,0.76,Good (良好)
2275.pdb,0.76,Good (良好)
24277.pdb,0.76,Good (良好)
3963.pdb,0.76,Good (良好)
8070.pdb,0.76,Good (良好)
697.pdb,0.76,Good (良好)
9057.pdb,0.76,Good (良好)
10355.pdb,0.76,Good (良好)
24495.pdb,0.76,Good (良好)
20418.pdb,0.76,Good (良好)
24712.pdb,0.76,Good (良好)
29815.pdb,0.76,Good (良好)
3761.pdb,0.76,Good (良好)
31102.pdb,0.76,Good (良好)
4357.pdb,0.76,Good (良好)
27501.pdb,0.76,Good (良好)
8871.pdb,0.76,Good (良好)
5992.pdb,0.76,Good (良好)
138.pdb,0.76,Good (良好)
28521.pdb,0.76,Good (良好)
11320.pdb,0.76,Good (良好)
1618.pdb,0.76,Good (良好)
10217.pdb,0.76,Good (良好)
30361.pdb,0.76,Good (良好)
24039.pdb,0.76,Good (良好)
7083.pdb,0.76,Good (良好)
23592.pdb,0.76,Good (良好)
30015.pdb,0.76,Good (良好)
15027.pdb,0.76,Good (良好)
2380.pdb,0.76,Good (良好)
23225.pdb,0.76,Good (良好)
7624.pdb,0.76,Good (良好)
11156.pdb,0.76,Good (良好)
16083.pdb,0.76,Good (良好)
30338.pdb,0.76,Good (良好)
24612.pdb,0.76,Good (良好)
9372.pdb,0.76,Good (良好)
20692.pdb,0.76,Good (良好)
24499.pdb,0.76,Good (良好)
19367.pdb,0.76,Good (良好)
792.pdb,0.76,Good (良好)
24110.pdb,0.76,Good (良好)
8287.pdb,0.76,Good (良好)
13589.pdb,0.76,Good (良好)
29322.pdb,0.76,Good (良好)
21653.pdb,0.76,Good (良好)
10507.pdb,0.76,Good (良好)
20916.pdb,0.76,Good (良好)
25067.pdb,0.76,Good (良好)
30581.pdb,0.76,Good (良好)
21579.pdb,0.76,Good (良好)
31262.pdb,0.76,Good (良好)
30333.pdb,0.76,Good (良好)
29303.pdb,0.76,Good (良好)
10163.pdb,0.76,Good (良好)
30681.pdb,0.76,Good (良好)
10336.pdb,0.76,Good (良好)
9627.pdb,0.76,Good (良好)
4974.pdb,0.76,Good (良好)
361.pdb,0.76,Good (良好)
23854.pdb,0.76,Good (良好)
1411.pdb,0.76,Good (良好)
23140.pdb,0.76,Good (良好)
10617.pdb,0.76,Good (良好)
3255.pdb,0.76,Good (良好)
26862.pdb,0.76,Good (良好)
1610.pdb,0.76,Good (良好)
11769.pdb,0.75,Good (良好)
27020.pdb,0.75,Good (良好)
221.pdb,0.75,Good (良好)
7716.pdb,0.75,Good (良好)
28686.pdb,0.75,Good (良好)
7399.pdb,0.75,Good (良好)
25694.pdb,0.75,Good (良好)
31034.pdb,0.75,Good (良好)
31028.pdb,0.75,Good (良好)
29760.pdb,0.75,Good (良好)
15480.pdb,0.75,Good (良好)
8301.pdb,0.75,Good (良好)
5931.pdb,0.75,Good (良好)
1211.pdb,0.75,Good (良好)
29932.pdb,0.75,Good (良好)
3027.pdb,0.75,Good (良好)
2603.pdb,0.75,Good (良好)
25519.pdb,0.75,Good (良好)
9635.pdb,0.75,Good (良好)
3634.pdb,0.75,Good (良好)
23144.pdb,0.75,Good (良好)
9373.pdb,0.75,Good (良好)
349.pdb,0.75,Good (良好)
30594.pdb,0.75,Good (良好)
5012.pdb,0.75,Good (良好)
29911.pdb,0.75,Good (良好)
30512.pdb,0.75,Good (良好)
30081.pdb,0.75,Good (良好)
8752.pdb,0.75,Good (良好)
1180.pdb,0.75,Good (良好)
3720.pdb,0.75,Good (良好)
24237.pdb,0.75,Good (良好)
1528.pdb,0.75,Good (良好)
7377.pdb,0.75,Good (良好)
30389.pdb,0.75,Good (良好)
13662.pdb,0.75,Good (良好)
6319.pdb,0.75,Good (良好)
1385.pdb,0.75,Good (良好)
2742.pdb,0.75,Good (良好)
10500.pdb,0.75,Good (良好)
14381.pdb,0.75,Good (良好)
